customers_org,product,relevancy_score
A10740,5649653,0.036627244
A10740,5649701,0.035442958
A10740,5650492,0.033250304
A10740,5649851,0.019169669
A10740,5650048,0.013953305
A10740,5650752,0.006388621
A10740,5649611,0.006301711
A10741,5649630,0.030839604
A10741,5649965,0.026350858
A10741,5649919,0.026313472
A10741,5649815,0.026063958
A10741,5649894,0.025902666
A10742,5649897,0.063549855
A10742,5649653,0.054650897
A10742,5649815,0.043347447
A10742,5649927,0.039662039
A10742,5649965,0.038042762
A10742,5650558,0.036455088
A10742,5650486,0.02704129
A10742,5650506,0.023996409
A10743,5649653,0.058039996
A10743,5649931,0.048342593
A10743,5649815,0.04118339
A10743,5649701,0.040882317
A10743,5650644,0.03703305
A10743,5649897,0.013681715
A10744,5649653,0.080435479
A10744,5650537,0.023186167
A10744,5649630,0.019449294
A10744,5649963,0.008258539
A10744,5650408,0.007959069000000001
A10744,5650496,0.007587462
A10744,5650560,0.007506316
A10744,5650506,0.006711491
A10745,5649965,0.051073084000000005
A10745,5649630,0.047569524
A10745,5649842,0.034330214
A10745,5649815,0.019402609
A10745,5649919,0.011658052
A10746,5650057,0.052486811
A10746,5650746,0.043114998
A10746,5650706,0.037409162
A10746,5649857,0.023305795
A10746,5649897,0.021726388
A10747,5649701,0.041586207
A10747,5650506,0.027403709
A10747,5650548,0.022587871
A10747,5649815,0.019945455
A10747,5649925,0.007939884
A10747,5650692,0.0075141919999999985
A10747,5650408,0.006933511999999999
A10747,5650449,0.005150414
A10748,5650527,0.051340858
A10748,5650408,0.047355867
A10748,5650580,0.040818319
A10748,5650672,0.038834424
A10749,5650494,0.037724687
A10749,5650506,0.026636168
A10749,5649611,0.022670141
A10749,5650527,0.021366831
A10749,5650408,0.020529719
A10749,5650486,0.01975715
A10749,5650646,0.012709783
A10749,5649919,0.010881955
A10750,5649653,0.04903721
A10750,5649965,0.038417252
A10750,5649897,0.033834897999999995
A10750,5649630,0.033108618
A10750,5649701,0.028052641
A10750,5649859,0.014922837
A10750,5649851,0.003869058
A10751,5650646,0.08094701900000001
A10751,5650453,0.040206407
A10751,5650527,0.014898013
A10751,5650724,0.007981151
A10751,5650408,0.006702419
A10751,5649701,0.006615481
A10751,5650506,0.006415994
A10751,5649903,0.005707254
A10752,5650506,0.051510127
A10752,5650048,0.043016676
A10752,5649897,0.039415429
A10752,5650050,0.007449658
A10753,5650527,0.0540875
A10753,5650646,0.053480908
A10753,5649963,0.042895338
A10753,5649815,0.042812688
A10753,5650408,0.029169478
A10754,5649630,0.042926472
A10754,5649965,0.035563511
A10754,5649611,0.009585308
A10754,5649919,0.008240596999999999
A10754,5649857,0.00726997
A10754,5650670,0.006615421999999999
A10754,5650449,0.006417115
A10754,5650048,0.005693361
A10755,5650548,0.037950832
A10755,5650506,0.032604207
A10755,5650057,0.029567114
A10755,5649963,0.0294384
A10755,5649701,0.021807634
A10755,5650457,0.010057323
A10756,5649681,0.048258209
A10756,5649653,0.041505495
A10756,5650527,0.036555765
A10756,5649903,0.026881588
A10756,5650423,0.024059449
A10756,5649935,0.022699629
A10756,5649919,0.008886535
A10756,5649963,0.005810042
A10757,5650646,0.078475314
A10757,5650496,0.034221611
A10757,5650492,0.022759937
A10757,5649890,0.013731586
A10757,5649965,0.009866182
A10757,5650449,0.008059211
A10757,5650506,0.006161791999999999
A10757,5650408,0.004989887
A10758,5649630,0.039762264
A10758,5649815,0.022701308
A10758,5649870,0.018864293
A10758,5650560,0.017165635
A10758,5649965,0.006255254
A10759,5650752,0.082772791
A10759,5650506,0.078849352
A10759,5650670,0.032004373
A10760,5650527,0.063643286
A10760,5650646,0.041918994
A10760,5649681,0.037973186
A10760,5649919,0.007463733
A10760,5650408,0.006175025
A10760,5649925,0.004740417
A10760,5649963,0.003027953
A10760,5649857,0.002325317
A10761,5649965,0.038071629
A10761,5649903,0.032758953
A10761,5649963,0.029322221
A10761,5650644,0.027769619
A10761,5649842,0.01398179
A10762,5649842,0.117466328
A10762,5649701,0.076631595
A10762,5650527,0.015177184
A10762,5650560,0.010035952
A10762,5650537,0.004296070999999999
A10762,5650486,0.004175723
A10762,5650506,0.003572871
A10763,5649681,0.034169904
A10763,5650646,0.028275496
A10763,5650644,0.017909695
A10763,5650506,0.013047556
A10763,5650544,0.012514114
A10763,5649701,0.011448025
A10763,5649927,0.009747844
A10763,5650670,0.006880091
A10764,5649681,0.128713007
A10764,5650542,0.081582365
A10764,5650692,0.011751636
A10764,5650527,0.0093055
A10764,5649701,0.005813221
A10764,5650777,0.00505776
A10764,5650048,0.004425712
A10764,5649921,0.0035243220000000007
A10765,5650527,0.017079781000000002
A10765,5649701,0.008916359
A10765,5649611,0.008761281999999999
A10765,5650048,0.007414289
A10765,5650506,0.006467731
A10765,5650724,0.006124337
A10765,5650496,0.005752531
A10765,5649963,0.004941773
A10766,5649630,0.119617976
A10766,5649847,0.039662926
A10766,5649842,0.013667757
A10766,5650048,0.008081692
A10766,5649701,0.007187902
A10766,5649851,0.007119576
A10766,5649965,0.005014054
A10766,5650506,0.004562779
A10767,5650646,0.02151094
A10767,5650527,0.017989655
A10767,5650544,0.010643433
A10767,5650752,0.010371454
A10767,5649701,0.007485814
A10767,5650506,0.006682466999999999
A10767,5649919,0.005152045
A10767,5649965,0.004842379
A10768,5650494,0.036728696
A10768,5649681,0.019366912
A10768,5649701,0.00868578
A10768,5650048,0.008542593000000001
A10768,5650408,0.007573124
A10768,5650527,0.006186306999999999
A10768,5650506,0.004735115
A10768,5649963,0.004624199
A10769,5649630,0.069080364
A10769,5649963,0.042932401
A10769,5649965,0.027371522
A10769,5650726,0.024571702
A10769,5650506,0.012843251000000002
A10770,5650527,0.105916794
A10770,5649611,0.007451491
A10770,5649903,0.00581241
A10770,5650506,0.00554914
A10770,5650486,0.004221111
A10771,5650465,0.075913843
A10771,5650492,0.042971943
A10771,5649701,0.012804348
A10771,5650408,0.010411307
A10771,5650506,0.004256995
A10771,5649965,0.003318638
A10772,5650646,0.054118235999999986
A10772,5650527,0.019628516
A10772,5650506,0.009509812
A10772,5650048,0.004730095
A10772,5650558,0.004191855
A10772,5649965,0.00405658
A10772,5649963,0.00318752
A10773,5650057,0.053335957
A10773,5649897,0.034295575
A10773,5649935,0.022304282
A10773,5650048,0.021532959
A10773,5649903,0.007906176
A10773,5649927,0.00631478
A10774,5650453,0.026261637
A10774,5650492,0.014700033
A10774,5650449,0.006222361
A10774,5650486,0.006101146
A10774,5650560,0.004845978
A10774,5649965,0.004602562
A10774,5650558,0.004152898
A10774,5650506,0.002535667
A10775,5649919,0.023680753
A10775,5650479,0.023143117
A10775,5649894,0.021948315
A10775,5650449,0.006450055
A10776,5649842,0.050028843
A10776,5649815,0.026295356
A10776,5649681,0.017833932
A10776,5650724,0.009995134
A10777,5650646,0.063271673
A10777,5649681,0.018921335
A10777,5650506,0.007862418000000001
A10777,5649701,0.005556446
A10777,5650527,0.005125119
A10777,5649965,0.004660613
A10777,5650048,0.004148682
A10777,5649857,0.000827338
A10779,5649681,0.046987641
A10779,5649842,0.030348948
A10779,5650527,0.010784433
A10779,5650048,0.010717515
A10779,5649965,0.007622895
A10779,5650506,0.004021529
A10779,5649963,0.003079078
A10780,5650492,0.030456489
A10780,5650496,0.006608159000000001
A10780,5649963,0.004709009
A10780,5650506,0.004569378
A10780,5649851,0.004059424
A10780,5650408,0.002756259
A10781,5649681,0.020075773
A10781,5650506,0.006220838
A10781,5649965,0.005178735
A10781,5649910,0.00416695
A10782,5649653,0.040855202
A10782,5649701,0.013915105
A10782,5650449,0.005092093
A10782,5650506,0.004159249
A10783,5650646,0.016218424
A10783,5650492,0.013187988
A10783,5650670,0.004646845
A10783,5650506,0.002696263
A10784,5649897,0.030224069
A10784,5649927,0.007172794000000001
A10784,5650506,0.006808801
A10784,5650527,0.006491006
A10784,5650408,0.005255022
A10785,5649653,0.041964187
A10785,5649897,0.018078667
A10785,5650506,0.004725868
A10786,5650048,0.007043162
A10786,5650670,0.003586631
A10786,5650506,0.003050544
